mean_acc_x,mean_acc_y,mean_acc_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,std_acc_x,std_acc_y,std_acc_z,std_gyro_x,Activity
0.019686,0.022318,9.675527,-0.002709,0.001369,-0.000579,0.025782,0.001140,0.082896,0.005135,SITTING
0.025842,0.043628,9.737097,0.000179,0.001141,0.002459,0.022846,0.003773,0.064906,0.003062,SITTING
0.022120,0.010955,9.851673,-0.007028,0.008579,0.001141,0.006210,0.019752,0.021637,0.004738,SITTING
-0.002713,0.013806,9.796268,-0.006106,0.007485,0.009543,0.024289,0.019543,0.051093,0.005977,SITTING
0.019805,0.033147,9.730951,0.000679,0.010674,0.000949,0.035604,0.034949,0.063160,0.002831,SITTING
0.012383,-0.012363,9.827453,0.005092,0.003514,0.003435,0.021831,0.027810,-0.006550,0.008917,SITTING
0.006984,0.018554,9.770765,0.004601,0.002005,-0.001606,0.027303,0.025213,0.054329,0.004602,SITTING
0.013638,0.046599,9.738810,0.001433,0.005889,-0.005237,0.034917,0.020986,0.046412,0.000648,SITTING
-0.000387,0.015377,9.864085,0.005444,0.003833,-0.002435,0.000418,0.027351,0.009415,0.003919,SITTING
0.037759,-0.011799,9.760811,0.000690,0.000491,-0.006315,0.017723,0.025585,0.037880,0.006818,SITTING
0.015432,0.028793,9.804918,0.000906,0.004677,0.001492,0.021503,-0.002954,0.035722,-0.000980,SITTING
0.016025,0.015699,9.775220,0.002590,0.003178,0.004961,0.023780,-0.001334,0.045189,0.005876,SITTING
0.004781,0.049155,9.765642,0.012389,-0.004865,0.007083,0.006791,0.012595,0.032426,0.004873,SITTING
0.006890,0.028481,9.759368,-0.001522,0.001547,0.002770,0.019172,0.014189,0.088924,0.003951,SITTING
0.017755,0.019752,9.812925,-0.005600,0.006345,0.004522,0.000036,0.021409,0.058427,0.005922,SITTING
-0.008785,0.008424,9.779645,0.002860,0.001518,0.000477,0.025452,0.030708,0.012041,0.007056,SITTING
0.013389,-0.014579,9.733791,-0.004137,0.006432,0.000037,0.000181,0.005716,0.049990,0.002212,SITTING
0.012095,0.035418,9.741936,-0.003572,0.006286,-0.000400,0.022171,0.030348,0.084864,0.006187,SITTING
0.013957,0.031129,9.781491,0.008275,0.006613,0.005930,0.031867,0.032219,0.047111,0.007171,SITTING
0.013231,0.001596,9.773651,0.002028,-0.005733,0.000096,0.020060,0.017853,0.034412,0.009846,SITTING
-0.006585,0.022275,9.865925,-0.002013,0.004309,0.005648,0.017786,0.020672,0.072448,0.006638,SITTING
0.013129,0.050204,9.834457,-0.003341,0.001436,0.003479,0.039795,0.019019,0.057743,0.010691,SITTING
-0.031043,-0.000064,9.744542,-0.004652,-0.003467,-0.000426,0.022180,0.044185,0.063955,0.008008,SITTING
0.037534,0.019160,9.744595,0.002637,-0.005060,0.003145,0.019820,0.033188,0.047314,0.004818,SITTING
0.009554,-0.013348,9.672180,0.003723,0.012239,-0.002015,0.037173,0.027243,0.069511,-0.000123,SITTING
0.013343,-0.016386,9.820529,0.004749,0.000451,0.002060,0.023226,0.032696,0.049815,0.003668,SITTING
0.038672,-0.014636,9.755548,-0.002767,-0.007077,0.004526,0.014486,0.033192,0.019552,0.001847,SITTING
0.028034,0.017977,9.782557,0.011210,0.003905,-0.005231,0.015189,0.024141,0.034956,0.006607,SITTING
0.025259,-0.002604,9.808238,-0.001055,0.007327,0.007073,0.016737,0.032006,0.060523,0.004705,SITTING
0.024752,0.024551,9.857687,-0.007622,0.001869,0.001978,0.036128,0.013012,0.089474,0.007456,SITTING
-0.015485,0.042197,9.897683,0.003875,0.006276,0.002606,0.027445,0.034713,0.027616,0.007587,SITTING
0.020873,0.036307,9.818181,0.011255,-0.000255,-0.003962,-0.001821,0.023011,0.031504,0.006594,SITTING
-0.003551,-0.004420,9.852105,-0.005886,-0.005749,-0.000403,0.022591,0.006056,0.052500,0.006221,SITTING
0.012889,0.027259,9.834700,0.005740,0.000947,0.001248,0.013408,0.016015,0.059432,0.005555,SITTING
0.021719,0.006114,9.787320,0.007143,0.009064,-0.000548,0.026193,0.015920,0.045614,0.001391,SITTING
0.015901,0.021832,9.783003,0.005313,0.000438,0.001741,0.018784,0.012472,0.045714,0.008486,SITTING
0.051658,0.034725,9.739552,0.003666,-0.004090,0.000601,0.035740,0.025269,0.022200,0.002674,SITTING
0.025254,0.044511,9.699185,-0.000873,0.000309,0.000524,0.018527,0.002495,0.064501,0.007450,SITTING
-0.020045,0.054661,9.825605,0.005714,0.003890,0.007175,0.018716,0.012782,0.024044,0.002500,SITTING
-0.015964,0.057214,9.856379,-0.005475,0.001231,0.005357,0.020723,0.014375,0.074203,0.004043,SITTING
0.021239,0.025408,9.848562,-0.003869,0.001103,0.004159,0.004434,0.027572,0.019267,0.001879,SITTING
0.015287,0.040764,9.781979,-0.002643,0.004101,0.003521,0.009091,0.021091,0.020410,0.005962,SITTING
-0.010579,-0.009881,9.785622,0.008730,0.001698,-0.007975,0.026183,0.006142,0.063983,0.010359,SITTING
0.015235,0.021837,9.806329,0.000934,0.001144,0.008209,0.020455,0.008001,0.032905,0.004600,SITTING
0.023971,0.015909,9.827833,0.006587,-0.001000,-0.006505,0.009156,0.021138,0.023879,0.006492,SITTING
-0.001643,0.012918,9.932853,0.000111,-0.002750,-0.002802,0.049844,0.012812,0.047929,0.001239,SITTING
0.018976,0.017858,9.765806,-0.000334,0.008683,-0.000592,0.025281,0.026432,0.040643,0.003024,SITTING
0.015497,0.006661,9.810760,0.001378,0.003042,0.000139,0.029666,0.016651,0.033265,0.004581,SITTING
0.020181,0.030361,9.784863,0.002778,0.001563,0.000064,0.023311,0.022792,0.065660,0.010964,SITTING
-0.004546,0.025996,9.825607,-0.011840,0.004578,-0.004770,0.041311,0.028473,0.056851,0.005888,SITTING
0.038164,0.025520,9.855988,-0.003703,-0.002005,0.003740,0.034718,0.034680,0.058228,0.003151,SITTING
-0.013593,-0.006810,9.889187,0.009441,-0.004542,0.000997,0.021375,0.032050,0.024974,0.003346,SITTING
0.016887,-0.000514,9.862219,-0.003258,0.000636,0.008357,0.035622,0.027047,0.063539,0.001998,SITTING
-0.018374,0.025755,9.734177,0.005019,0.002040,-0.003469,0.014099,0.021465,0.053077,0.002177,SITTING
0.025874,0.029707,9.765901,0.005600,0.006656,0.002812,0.036306,0.011331,0.080157,0.005621,SITTING
-0.012823,-0.020854,9.821727,-0.005256,-0.000462,-0.002842,0.021893,0.018305,0.059113,0.003960,SITTING
0.002160,0.001839,9.830601,-0.006511,0.003085,0.006504,0.018386,0.025685,0.035521,0.006678,SITTING
-0.008514,0.045870,9.798544,-0.006259,-0.003286,-0.003923,0.020794,0.031056,0.048792,0.005856,SITTING
0.021578,0.031219,9.841120,0.007071,0.000565,0.000626,0.038686,0.026968,0.069953,0.007044,SITTING
0.000033,0.020982,9.746139,0.002654,0.002634,0.004180,0.022421,0.029673,0.051099,0.006823,SITTING
0.031077,0.038428,9.844672,0.002191,0.001588,0.000103,0.001687,0.004868,0.081346,0.007016,SITTING
0.015378,0.028805,9.885882,-0.003933,-0.002149,0.007889,0.027218,0.017055,0.036722,0.005477,SITTING
-0.021534,0.034278,9.694230,-0.000416,0.008085,-0.008081,0.026271,0.009030,0.034589,0.010377,SITTING
0.009421,0.031220,9.674732,0.000856,-0.005575,-0.001522,0.027163,0.023060,0.040948,0.007562,SITTING
0.002852,-0.006296,9.747169,0.007135,0.000253,-0.005855,0.028874,0.015120,0.055834,-0.000083,SITTING
0.001855,0.016930,9.759224,-0.004031,-0.003063,0.000091,0.010323,0.030928,0.027480,0.007892,SITTING
-0.016966,0.032465,9.857971,0.001281,0.001707,0.003170,0.017655,0.010172,0.061919,0.002866,SITTING
0.035395,0.062842,9.708949,-0.002982,-0.001256,0.002594,0.020220,0.008787,0.051605,0.005924,SITTING
0.014961,0.038154,9.785148,0.007643,0.002036,0.008575,0.023498,0.020440,0.037314,0.003956,SITTING
-0.027972,-0.010042,9.749464,0.007450,0.006910,-0.003845,0.023390,0.013324,0.046043,0.005586,SITTING
0.050173,0.020259,9.674558,-0.007474,0.003244,0.000516,0.029980,0.010435,0.046956,0.003508,SITTING
-0.031217,0.030234,9.772777,0.006380,0.005772,0.002927,0.028247,0.009754,0.034998,0.004962,SITTING
0.007481,0.035608,9.845304,0.005133,0.001598,0.002815,0.007196,-0.000129,0.080039,0.006574,SITTING
-0.003462,0.032000,9.741067,0.007903,0.008669,-0.000195,0.011498,0.007491,0.077541,0.006839,SITTING
0.035812,0.027082,9.812109,0.000402,0.000298,0.004139,0.011876,-0.001352,0.033650,0.000286,SITTING
-0.014410,0.016621,9.839461,0.001735,0.002363,-0.004530,0.029818,0.034321,0.074902,0.005963,SITTING
0.031407,0.047342,9.793136,0.002832,-0.007166,-0.000224,0.031787,0.020323,0.023704,0.003520,SITTING
0.007210,-0.001919,9.880002,0.000920,0.004599,0.006630,0.010374,0.022611,0.019774,0.003636,SITTING
0.027893,0.067252,9.844193,0.002246,-0.002973,0.009259,0.016411,0.021036,0.046650,0.005910,SITTING
0.040308,0.033607,9.768718,0.008482,-0.003820,-0.006872,0.019352,0.034427,0.019472,0.011046,SITTING
0.020224,0.012820,9.800014,-0.008447,0.011007,-0.006697,0.021524,0.010217,0.072261,0.004840,SITTING
0.034931,0.024021,9.811748,-0.012853,0.004355,0.000470,0.040844,0.013938,0.079058,0.005558,SITTING
0.039231,0.042776,9.780776,-0.005343,0.004402,0.005705,0.014494,0.024017,0.041688,0.012682,SITTING
0.033401,-0.000880,9.774384,0.007802,0.007626,0.008067,0.014147,0.029434,0.032055,0.005705,SITTING
0.015939,0.061974,9.798930,-0.001388,0.009974,0.005528,0.031303,0.026936,0.061839,0.005986,SITTING
-0.010320,0.030144,9.754195,0.000617,-0.000840,-0.004886,0.017238,0.028397,0.049047,0.009541,SITTING
0.064180,0.032055,9.765220,0.002628,0.004825,0.006240,0.024269,0.009177,0.070639,0.003458,SITTING
0.048599,0.013879,9.779902,0.001772,-0.000006,0.000002,0.002030,-0.002465,0.045102,0.008696,SITTING
0.021237,-0.024079,9.849319,-0.007849,0.000217,0.004587,0.018772,0.036647,0.016011,0.003897,SITTING
0.013741,-0.012903,9.873818,0.004847,0.003849,-0.001955,0.004344,0.044688,0.062349,0.003468,SITTING
-0.018546,-0.005362,9.819216,0.000106,0.002892,0.005364,0.023780,0.021889,0.027882,0.006260,SITTING
-0.007561,0.052331,9.683132,-0.004537,-0.001030,-0.004113,0.037662,0.027793,0.053252,0.005470,SITTING
0.019339,-0.016012,9.715601,0.013307,0.002670,0.011499,0.012460,0.017215,0.050216,0.007562,SITTING
-0.002525,0.006130,9.816716,-0.005812,-0.006579,0.000546,0.016213,0.006841,0.051215,0.001230,SITTING
0.030139,0.027111,9.818692,0.002654,0.002676,0.001936,0.030206,0.036194,0.049509,0.009437,SITTING
0.023119,0.031227,9.799104,-0.002750,0.000395,-0.000411,0.022178,0.009899,0.049900,0.002819,SITTING
0.057083,0.037807,9.833048,-0.000843,0.002087,0.006501,0.002566,0.046635,0.027586,0.005784,SITTING
0.004838,-0.006678,9.774925,-0.000895,-0.007673,0.001353,0.011717,0.024966,0.065573,0.006869,SITTING
0.004757,0.062215,9.777978,-0.003838,0.000709,0.008872,0.010849,0.019454,0.076009,0.010020,SITTING
0.009929,-0.008101,9.788173,-0.000948,-0.003921,0.010113,0.008252,0.021886,0.077219,0.008031,SITTING
0.007124,0.029430,9.807760,-0.008332,-0.002666,-0.000716,0.031238,0.029236,0.065496,0.008512,SITTING
0.033373,-0.009310,9.839530,0.004646,0.006210,0.002406,0.017095,0.055781,0.073193,-0.000110,SITTING
-0.009792,0.040821,9.820316,0.002972,-0.006725,-0.002195,0.001854,0.020085,0.043387,0.003837,SITTING
0.027143,0.028141,9.776606,-0.000785,0.001583,0.001357,0.009396,0.035384,0.025725,0.003011,SITTING
0.038102,-0.009094,9.737756,0.002659,0.003262,0.000657,0.022090,0.040921,0.069137,0.004311,SITTING
0.008173,0.024202,9.776635,-0.007275,0.009753,0.003150,0.000194,0.029111,0.069124,0.000078,SITTING
0.025005,0.026163,9.823586,-0.005521,-0.001823,-0.007037,0.019334,0.023220,0.071997,0.012020,SITTING
0.006266,0.006904,9.745783,-0.002140,0.002151,-0.004419,0.028914,0.031337,0.079440,0.004881,SITTING
0.018529,0.042470,9.842249,0.000421,0.003603,0.008074,0.021292,0.001219,0.060326,0.000041,SITTING
0.014035,0.039374,9.815070,-0.009120,0.000751,0.000127,0.022246,0.024807,0.065282,0.002617,SITTING
0.044500,0.044553,9.892474,0.008255,-0.004870,0.001791,0.027413,0.023764,0.037007,0.003442,SITTING
0.017085,0.008311,9.783443,0.000551,-0.001726,0.002892,0.044396,0.023067,0.061295,0.008130,SITTING
0.011827,0.042351,9.796452,0.011452,-0.002542,0.003817,0.028016,0.024861,0.062153,0.001217,SITTING
-0.024186,-0.002914,9.792439,-0.005979,-0.001817,0.009302,0.031480,0.022107,0.020857,0.009268,SITTING
-0.007049,0.047408,9.782481,-0.004590,-0.004025,0.003941,0.047971,0.019435,0.047131,0.005559,SITTING
-0.017779,-0.003549,9.818024,-0.000703,-0.004792,0.013571,0.015959,0.011683,0.071492,0.004071,SITTING
-0.004159,0.059875,9.862562,-0.000512,-0.000753,0.002596,0.015367,0.035268,0.037012,0.003682,SITTING
0.014573,0.020365,9.720086,0.009167,0.007183,-0.001250,0.035429,0.032147,0.037910,0.003862,SITTING
-0.011041,0.031811,9.834790,0.002756,-0.003240,-0.001215,0.019264,0.015908,0.076617,0.003541,SITTING
0.010333,0.037897,9.822021,0.003296,0.005414,-0.009459,0.014324,0.025624,0.074406,0.005813,SITTING
-0.024445,0.010231,9.817585,0.004092,-0.001431,-0.004146,0.018552,0.026317,0.043292,0.007661,SITTING
0.019257,0.037306,9.783112,-0.000245,-0.003182,-0.000075,0.032985,0.020461,0.047054,0.005460,SITTING
0.011339,-0.003021,9.732553,0.004877,0.003718,0.011112,0.029684,0.024859,0.089177,0.001927,SITTING
0.000759,-0.005581,9.766901,-0.002314,0.000286,0.002026,0.027731,0.015077,0.061254,0.001849,SITTING
0.014449,0.043588,9.836493,0.004631,0.005283,0.005449,0.028346,0.020514,0.048719,0.004294,SITTING
0.042059,0.017608,9.702247,0.002473,0.007535,-0.002751,0.026038,0.002785,0.039042,0.004096,SITTING
0.010825,-0.027918,9.903728,0.004821,-0.004995,0.002568,0.021747,0.003424,0.033057,0.008352,SITTING
-0.003628,0.024901,9.720331,0.004084,0.008654,0.003338,0.003203,0.003643,0.083232,0.002375,SITTING
-0.009687,0.019044,9.748943,0.003891,0.000614,-0.000006,0.003231,0.022194,0.042231,0.007330,SITTING
0.024947,-0.026833,9.734105,-0.007976,-0.003006,0.003551,0.023894,0.022531,0.037570,0.013528,SITTING
-0.007500,0.018351,9.812608,-0.003478,0.005744,0.005507,0.033481,0.014627,0.105643,0.003435,SITTING
0.020923,0.020885,9.749179,-0.007095,0.001860,0.001705,0.015145,0.026774,0.062170,0.004999,SITTING
0.013143,0.056307,9.760386,-0.005379,-0.002295,-0.002705,0.006614,0.038038,0.050715,0.002508,SITTING
0.027520,-0.015716,9.804241,0.002733,-0.006906,-0.005405,0.011073,0.021946,0.062812,0.006255,SITTING
-0.015949,-0.014526,9.833351,0.001517,-0.004226,-0.004057,0.007919,0.011951,0.051678,0.002743,SITTING
0.029752,-0.021103,9.796178,-0.004733,-0.004202,-0.005876,0.026243,0.006185,0.024309,0.000624,SITTING
-0.018678,0.026024,9.767466,-0.002638,0.006480,-0.000022,0.037178,0.019983,0.095959,0.002858,SITTING
-0.008122,0.014586,9.725787,0.002061,0.000537,0.001224,0.024759,0.006764,0.070805,0.007056,SITTING
0.011584,-0.005653,9.815665,-0.005463,-0.002383,0.004958,0.034401,0.023737,0.052876,0.010854,SITTING
0.002545,0.000256,9.916980,-0.006828,0.005718,-0.004425,0.028767,0.013286,0.047116,0.005613,SITTING
0.008107,0.057036,9.804030,-0.006818,0.001788,0.005645,0.008619,0.044862,0.034010,0.006963,SITTING
-0.000180,0.033364,9.791015,0.006741,0.009791,-0.000697,0.017990,0.020690,0.044369,0.008069,SITTING
0.012513,0.003980,9.810428,-0.010782,0.000926,0.009534,0.029988,0.016868,0.005167,0.010818,SITTING
0.028675,-0.014313,9.758204,0.005704,0.002095,0.001976,0.014482,0.022669,0.046205,0.004315,SITTING
0.022298,0.003894,9.938344,-0.010689,-0.007393,-0.002318,0.028010,0.027777,0.076223,0.005531,SITTING
0.003570,-0.003693,9.834177,0.000808,0.006313,0.005985,0.020466,0.027875,0.065595,0.004942,SITTING
0.029086,-0.008883,9.768940,-0.003546,0.009305,-0.002528,0.019120,0.021200,0.037959,0.007003,SITTING
0.045864,0.001114,9.810954,0.002663,0.005932,0.005029,0.019782,0.021631,0.027870,0.004487,SITTING
0.003494,0.013863,9.794035,0.002586,-0.003948,0.004764,0.010197,0.010409,0.023729,0.005507,SITTING
-0.026094,-0.003817,9.786152,-0.001617,0.010918,-0.002048,0.034621,0.013461,0.063622,0.000273,SITTING
-0.018747,0.019462,9.752215,0.002643,0.006067,0.016020,0.004177,0.021001,0.075507,0.007118,SITTING
0.045741,0.030718,9.772079,0.011410,0.002071,0.003088,0.017831,0.017181,0.065052,0.004605,SITTING
0.023259,0.031442,9.843346,0.006058,-0.003448,0.012254,0.018682,0.028122,0.036072,0.006857,SITTING
0.007379,0.021771,9.701809,-0.004181,0.004910,-0.001334,0.021629,0.015953,0.041804,0.004604,SITTING
0.001315,0.002539,9.749980,0.001745,-0.001742,-0.001587,0.020518,0.002021,0.038067,0.003049,SITTING
0.046845,0.009046,9.805367,0.000103,0.003174,0.008227,0.008457,0.018816,0.064846,0.006978,SITTING
0.021722,0.056785,9.775943,0.001238,0.012271,-0.007003,0.013498,0.011161,0.066590,0.002006,SITTING
-0.006420,0.008312,9.829360,0.003998,-0.002632,0.001353,0.036756,0.017651,0.047215,0.004971,SITTING
0.004759,0.041447,9.772313,-0.000560,-0.001232,-0.003038,0.032791,0.027199,0.077581,0.000712,SITTING
0.001286,0.018090,9.823989,-0.000512,0.009507,0.000061,0.028643,0.023214,0.073563,0.007694,SITTING
0.012063,0.032339,9.892398,0.012842,0.009719,0.004352,0.018563,0.017543,0.040533,0.001133,SITTING
0.028285,0.016098,9.875098,-0.001381,0.004680,0.010178,0.042397,0.022511,0.064311,0.005668,SITTING
0.002084,0.011415,9.812705,0.003755,-0.005334,-0.002666,0.004344,0.024387,0.049289,0.008377,SITTING
0.024982,0.024455,9.707471,-0.008516,-0.001546,-0.002554,0.033648,0.022653,0.050697,0.001231,SITTING
0.037602,-0.000209,9.792154,0.002394,0.004930,-0.002595,0.025850,0.020784,0.038853,0.003959,SITTING
0.024099,-0.005531,9.797229,-0.003790,-0.001266,-0.006437,0.017531,0.013017,0.085305,0.001291,SITTING
0.006195,0.003546,9.876075,0.003590,0.006950,-0.001128,0.015308,0.019190,0.042932,0.001681,SITTING
0.037900,0.046643,9.834023,0.007129,0.004306,0.001295,0.013184,0.013966,0.058990,0.006174,SITTING
0.024706,-0.006383,9.783037,0.003707,-0.000526,-0.008147,0.017660,0.009149,0.068401,0.006552,SITTING
-0.000399,0.015873,9.818285,0.001555,-0.003602,-0.004931,0.012974,0.023687,0.072120,0.004826,SITTING
0.039040,0.022201,9.773614,0.009687,0.000596,-0.000879,0.022610,0.030575,0.056992,0.008229,SITTING
-0.025684,0.029858,9.838267,0.002500,0.004900,0.001304,0.021675,0.005851,0.031870,0.012638,SITTING
0.007241,0.001681,9.827078,-0.002974,-0.002025,0.003673,0.041076,0.020202,0.036443,0.006462,SITTING
0.019795,0.001312,9.656650,0.004914,-0.006415,0.004988,0.025085,0.022434,0.041549,0.006480,SITTING
-0.041338,0.006871,9.902971,-0.000126,0.002028,0.002621,0.021750,0.031930,0.050871,0.008287,SITTING
-0.017269,0.028820,9.769116,-0.000873,-0.004756,0.005096,0.031412,0.014632,0.041392,0.009505,SITTING
-0.009727,0.036431,9.838269,0.003082,-0.001708,0.007024,0.019287,0.021337,0.064662,0.006066,SITTING
0.010251,0.028406,9.808305,0.009717,0.009027,-0.002216,0.017007,0.008538,0.027766,0.009367,SITTING
0.024448,0.005165,9.844820,0.003745,-0.000168,0.003220,-0.001659,0.022648,0.012624,0.008165,SITTING
0.060251,-0.000449,9.806665,-0.004373,-0.002550,-0.001073,0.043377,0.006778,0.080784,0.005226,SITTING
-0.005090,0.025387,9.832732,-0.014744,-0.000678,0.001867,0.020258,0.004413,0.023483,-0.000464,SITTING
0.026544,0.034637,9.796444,0.002028,0.006091,-0.000707,0.028002,0.018708,-0.001676,0.004576,SITTING
0.034043,0.009522,9.748704,0.004725,0.001315,0.003362,0.026160,0.030295,0.075265,0.006129,SITTING
-0.009793,0.030305,9.759806,0.004274,-0.003170,-0.000643,0.012642,0.002992,0.034691,0.006864,SITTING
0.010960,0.017596,9.717928,-0.003359,0.003824,-0.006431,0.020720,0.006197,0.046138,0.006030,SITTING
-0.002476,0.004644,9.846078,-0.002055,0.002734,0.000102,0.007600,0.025951,0.102791,0.001267,SITTING
0.007519,0.006706,9.737244,-0.002545,-0.008765,-0.000294,0.022720,0.023289,0.056457,0.006506,SITTING
-0.001207,0.017507,9.724024,0.009282,0.001454,0.003075,0.041753,0.014491,0.046895,0.007006,SITTING
0.012808,0.029715,9.734354,0.002603,0.009046,0.004199,0.021251,0.033565,0.066707,-0.001505,SITTING
0.031624,0.023142,9.745972,-0.000159,0.003586,-0.004901,0.007489,0.013528,0.045499,-0.000134,SITTING
-0.007052,-0.021043,9.726181,0.003475,0.008355,0.002913,0.037436,0.009792,0.053530,0.001924,SITTING
0.044055,0.031551,9.721654,0.003608,0.003326,0.009732,0.008900,0.000113,0.044217,0.006089,SITTING
0.049148,0.003230,9.733607,0.001275,0.004394,0.004464,0.020586,0.021651,0.077228,0.009574,SITTING
-0.028374,0.023824,9.718067,-0.003357,0.002093,-0.007698,0.023902,0.003224,0.063743,0.004951,SITTING
-0.029003,0.032739,9.780624,0.006279,-0.001995,-0.002602,0.028462,0.017669,0.042879,0.000634,SITTING
-0.008341,-0.005544,9.732272,-0.003439,0.014369,0.000219,0.022683,0.032188,0.062364,0.008829,SITTING
0.026668,0.053462,9.786947,0.006340,0.003891,0.006155,0.016888,0.004819,0.042462,0.006900,SITTING
0.024797,0.022495,9.764039,-0.007478,0.004960,-0.004203,0.023865,0.024020,0.024715,0.003780,SITTING
-0.050383,0.043362,9.817115,-0.000766,-0.000518,0.002449,0.015287,0.038692,0.037497,0.009345,SITTING
-0.009514,0.020703,9.834188,0.002936,0.003340,0.003011,0.002958,0.026807,0.032616,0.008995,SITTING
-0.011216,0.021087,9.854979,-0.000913,-0.000271,-0.004665,0.027828,0.048359,0.051499,0.008695,SITTING
0.045639,0.022589,9.823129,0.000080,0.004933,0.011038,0.025741,0.023902,0.084240,0.000401,SITTING
-0.011669,0.065104,9.719363,-0.002964,0.002858,-0.001516,0.017991,0.015625,0.045809,0.003456,SITTING
0.001759,0.010961,9.763439,0.000747,-0.001279,0.003023,0.018323,0.023823,0.068817,0.008948,SITTING
0.030994,0.022774,9.861432,0.003417,-0.000225,0.002925,0.024419,0.041319,0.094554,0.003697,SITTING
0.004557,0.016686,9.710979,0.005500,0.004565,0.004119,0.008624,0.016429,0.024714,0.004420,SITTING
0.041862,0.018037,9.827923,-0.006901,0.006708,0.000607,0.015569,0.012683,0.079933,0.005373,SITTING
